sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price,errors
70185-PEP,"All Websites [EUR]","ALL GROUPS",1,12.590,"Product Type is invalid or not supported"
70185-RD,"All Websites [EUR]","ALL GROUPS",1,12.590,"Product Type is invalid or not supported"
70185-WE,"All Websites [EUR]","ALL GROUPS",1,12.590,"Product Type is invalid or not supported"
70185-YW,"All Websites [EUR]","ALL GROUPS",1,12.590,"Product Type is invalid or not supported"
70186-BE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70186-BK,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70186-GN,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70186-LBE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70186-LGN,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70186-MG,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70186-OE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70186-PE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70186-RD,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70186-WE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70186-YW,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70187-BK,"All Websites [EUR]","ALL GROUPS",1,49.950,"Product Type is invalid or not supported"
70187-WE,"All Websites [EUR]","ALL GROUPS",1,49.950,"Product Type is invalid or not supported"
70188-BK,"All Websites [EUR]","ALL GROUPS",1,26.490,"Product Type is invalid or not supported"
70188-WE,"All Websites [EUR]","ALL GROUPS",1,26.490,"Product Type is invalid or not supported"
70191,"All Websites [EUR]","ALL GROUPS",1,125.000,"Product Type is invalid or not supported"
70192,"All Websites [EUR]","ALL GROUPS",1,125.000,"Product Type is invalid or not supported"
70193-BK,"All Websites [EUR]","ALL GROUPS",1,41.950,"Product Type is invalid or not supported"
70193-WE,"All Websites [EUR]","ALL GROUPS",1,41.950,"Product Type is invalid or not supported"
70194-BK,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70194-WE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70195-BK,"All Websites [EUR]","ALL GROUPS",1,51.950,"Product Type is invalid or not supported"
70195-SR,"All Websites [EUR]","ALL GROUPS",1,51.950,"Product Type is invalid or not supported"
70196-BE,"All Websites [EUR]","ALL GROUPS",1,37.590,"Product Type is invalid or not supported"
70196-SR,"All Websites [EUR]","ALL GROUPS",1,37.590,"Product Type is invalid or not supported"
70197-BE,"All Websites [EUR]","ALL GROUPS",1,37.590,"Product Type is invalid or not supported"
70197-SR,"All Websites [EUR]","ALL GROUPS",1,37.590,"Product Type is invalid or not supported"
70200-BE,"All Websites [EUR]","ALL GROUPS",1,17.790,"Product Type is invalid or not supported"
70200-BK,"All Websites [EUR]","ALL GROUPS",1,17.790,"Product Type is invalid or not supported"
70200-GN,"All Websites [EUR]","ALL GROUPS",1,17.790,"Product Type is invalid or not supported"
70200-LBE,"All Websites [EUR]","ALL GROUPS",1,17.790,"Product Type is invalid or not supported"
70200-LGN,"All Websites [EUR]","ALL GROUPS",1,17.790,"Product Type is invalid or not supported"
70200-MG,"All Websites [EUR]","ALL GROUPS",1,17.790,"Product Type is invalid or not supported"
70200-OE,"All Websites [EUR]","ALL GROUPS",1,17.790,"Product Type is invalid or not supported"
70200-PE,"All Websites [EUR]","ALL GROUPS",1,17.790,"Product Type is invalid or not supported"
70200-RD,"All Websites [EUR]","ALL GROUPS",1,17.790,"Product Type is invalid or not supported"
70200-WE,"All Websites [EUR]","ALL GROUPS",1,17.790,"Product Type is invalid or not supported"
70200-YW,"All Websites [EUR]","ALL GROUPS",1,17.790,"Product Type is invalid or not supported"
70201-BE,"All Websites [EUR]","ALL GROUPS",1,18.850,"Product Type is invalid or not supported"
70201-BK,"All Websites [EUR]","ALL GROUPS",1,18.850,"Product Type is invalid or not supported"
70201-GN,"All Websites [EUR]","ALL GROUPS",1,18.850,"Product Type is invalid or not supported"
70201-LBE,"All Websites [EUR]","ALL GROUPS",1,18.850,"Product Type is invalid or not supported"
70201-LGN,"All Websites [EUR]","ALL GROUPS",1,18.850,"Product Type is invalid or not supported"
70201-MG,"All Websites [EUR]","ALL GROUPS",1,18.850,"Product Type is invalid or not supported"
70201-OE,"All Websites [EUR]","ALL GROUPS",1,18.850,"Product Type is invalid or not supported"
70201-PE,"All Websites [EUR]","ALL GROUPS",1,18.850,"Product Type is invalid or not supported"
70201-RD,"All Websites [EUR]","ALL GROUPS",1,18.850,"Product Type is invalid or not supported"
70201-WE,"All Websites [EUR]","ALL GROUPS",1,18.850,"Product Type is invalid or not supported"
70201-YW,"All Websites [EUR]","ALL GROUPS",1,18.850,"Product Type is invalid or not supported"
70202-NGN,"All Websites [EUR]","ALL GROUPS",1,12.590,"Product Type is invalid or not supported"
70202-NOE,"All Websites [EUR]","ALL GROUPS",1,12.590,"Product Type is invalid or not supported"
70203-NGN,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70203-NOE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70204,"All Websites [EUR]","ALL GROUPS",1,13.690,"Product Type is invalid or not supported"
70205,"All Websites [EUR]","ALL GROUPS",1,15.690,"Product Type is invalid or not supported"
70206-BE,"All Websites [EUR]","ALL GROUPS",1,16.890,"Product Type is invalid or not supported"
70206-BK,"All Websites [EUR]","ALL GROUPS",1,16.890,"Product Type is invalid or not supported"
70206-LBE,"All Websites [EUR]","ALL GROUPS",1,16.890,"Product Type is invalid or not supported"
70206-LGN,"All Websites [EUR]","ALL GROUPS",1,16.890,"Product Type is invalid or not supported"
70206-MG,"All Websites [EUR]","ALL GROUPS",1,16.890,"Product Type is invalid or not supported"
70206-OE,"All Websites [EUR]","ALL GROUPS",1,16.890,"Product Type is invalid or not supported"
70206-RD,"All Websites [EUR]","ALL GROUPS",1,16.890,"Product Type is invalid or not supported"
70206-WE,"All Websites [EUR]","ALL GROUPS",1,16.890,"Product Type is invalid or not supported"
70207-BE,"All Websites [EUR]","ALL GROUPS",1,18.890,"Product Type is invalid or not supported"
70207-BK,"All Websites [EUR]","ALL GROUPS",1,18.890,"Product Type is invalid or not supported"
70207-LBE,"All Websites [EUR]","ALL GROUPS",1,18.890,"Product Type is invalid or not supported"
70207-LGN,"All Websites [EUR]","ALL GROUPS",1,18.890,"Product Type is invalid or not supported"
70207-MG,"All Websites [EUR]","ALL GROUPS",1,18.890,"Product Type is invalid or not supported"
70207-OE,"All Websites [EUR]","ALL GROUPS",1,18.890,"Product Type is invalid or not supported"
70207-RD,"All Websites [EUR]","ALL GROUPS",1,18.890,"Product Type is invalid or not supported"
70207-WE,"All Websites [EUR]","ALL GROUPS",1,18.890,"Product Type is invalid or not supported"
70208,"All Websites [EUR]","ALL GROUPS",1,24.950,"Product Type is invalid or not supported"
70209,"All Websites [EUR]","ALL GROUPS",1,34.590,"Product Type is invalid or not supported"
70210-BEBE,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-BELGN,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-BEOE,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-BEYW,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-BKBK,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-BKLBE,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-BKOE,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-BKYW,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-RDBK,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-RDRD,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-WELGN,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-WEMG,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-WEOE,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70210-WEWE,"All Websites [EUR]","ALL GROUPS",1,11.950,"Product Type is invalid or not supported"
70211-BE,"All Websites [EUR]","ALL GROUPS",1,8.950,"Product Type is invalid or not supported"
70211-BK,"All Websites [EUR]","ALL GROUPS",1,8.950,"Product Type is invalid or not supported"
70211-LBE,"All Websites [EUR]","ALL GROUPS",1,8.950,"Product Type is invalid or not supported"
70211-LGN,"All Websites [EUR]","ALL GROUPS",1,8.950,"Product Type is invalid or not supported"
70211-MG,"All Websites [EUR]","ALL GROUPS",1,8.950,"Product Type is invalid or not supported"
70211-OE,"All Websites [EUR]","ALL GROUPS",1,8.950,"Product Type is invalid or not supported"
70211-RD,"All Websites [EUR]","ALL GROUPS",1,8.950,"Product Type is invalid or not supported"
70211-WE,"All Websites [EUR]","ALL GROUPS",1,8.950,"Product Type is invalid or not supported"
70212-WESR,"All Websites [EUR]","ALL GROUPS",1,9.590,"Product Type is invalid or not supported"
70213-BK,"All Websites [EUR]","ALL GROUPS",1,15.690,"Product Type is invalid or not supported"
70213-WE,"All Websites [EUR]","ALL GROUPS",1,15.690,"Product Type is invalid or not supported"
70215-BE,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-BE/WE/RD,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-BK,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-BK/GY/RD,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-LBE,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-LGN,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-MG,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-OE,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-RD,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-SR/BE/OE,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-SR/BN/RD,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-WE,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70215-YW,"All Websites [EUR]","ALL GROUPS",1,19.950,"Product Type is invalid or not supported"
70216,"All Websites [EUR]","ALL GROUPS",1,58.950,"Product Type is invalid or not supported"
70217,"All Websites [EUR]","ALL GROUPS",1,49.950,"Product Type is invalid or not supported"
70218,"All Websites [EUR]","ALL GROUPS",1,64.950,"Product Type is invalid or not supported"
70219,"All Websites [EUR]","ALL GROUPS",1,39.950,"Product Type is invalid or not supported"
70220,"All Websites [EUR]","ALL GROUPS",1,33.950,"Product Type is invalid or not supported"
70221,"All Websites [EUR]","ALL GROUPS",1,33.950,"Product Type is invalid or not supported"
70222,"All Websites [EUR]","ALL GROUPS",1,33.950,"Product Type is invalid or not supported"
70223,"All Websites [EUR]","ALL GROUPS",1,23.950,"Product Type is invalid or not supported"
70224,"All Websites [EUR]","ALL GROUPS",1,23.950,"Product Type is invalid or not supported"
70225,"All Websites [EUR]","ALL GROUPS",1,23.950,"Product Type is invalid or not supported"
70227,"All Websites [EUR]","ALL GROUPS",1,23.700,"Product Type is invalid or not supported"
70228-BK,"All Websites [EUR]","ALL GROUPS",1,8.500,"Product Type is invalid or not supported"
70228-MG,"All Websites [EUR]","ALL GROUPS",1,8.500,"Product Type is invalid or not supported"
70229,"All Websites [EUR]","ALL GROUPS",1,24.990,"Product Type is invalid or not supported"
70230,"All Websites [EUR]","ALL GROUPS",1,34.990,"Product Type is invalid or not supported"
70231-BE,"All Websites [EUR]","ALL GROUPS",1,44.990,"Product Type is invalid or not supported"
70231-BK,"All Websites [EUR]","ALL GROUPS",1,44.990,"Product Type is invalid or not supported"
70231-BN,"All Websites [EUR]","ALL GROUPS",1,44.990,"Product Type is invalid or not supported"
70231-LBE,"All Websites [EUR]","ALL GROUPS",1,44.990,"Product Type is invalid or not supported"
70231-LGN,"All Websites [EUR]","ALL GROUPS",1,44.990,"Product Type is invalid or not supported"
70231-OE,"All Websites [EUR]","ALL GROUPS",1,44.990,"Product Type is invalid or not supported"
"70380-BK 01","All Websites [EUR]","ALL GROUPS",1,21.500,"Product Type is invalid or not supported"
"70380-SR 34","All Websites [EUR]","ALL GROUPS",1,24.490,"Product Type is invalid or not supported"
"70380-WE 35","All Websites [EUR]","ALL GROUPS",1,21.500,"Product Type is invalid or not supported"
"70420-BK 01","All Websites [EUR]","ALL GROUPS",1,22.500,"Product Type is invalid or not supported"
"70420-SR 34","All Websites [EUR]","ALL GROUPS",1,25.900,"Product Type is invalid or not supported"
"70420-WE 35","All Websites [EUR]","ALL GROUPS",1,22.500,"Product Type is invalid or not supported"
70555-BE,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-BK,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-BN,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-GN,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-GY,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-LBE,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-LGN,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-MG,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-OE,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-PE,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-RD,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-WE,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70555-YW,"All Websites [EUR]","ALL GROUPS",1,9.350,"Product Type is invalid or not supported"
70777-SR,"All Websites [EUR]","ALL GROUPS",1,15.690,"Product Type is invalid or not supported"
70888-BE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-BK,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-BN,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-GN,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-GY,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-LBE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-LGN,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-MG,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-OE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-PE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-RD,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-WE,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70888-YW,"All Websites [EUR]","ALL GROUPS",1,13.590,"Product Type is invalid or not supported"
70999-BK,"All Websites [EUR]","ALL GROUPS",1,25.950,"Product Type is invalid or not supported"
70999-WE,"All Websites [EUR]","ALL GROUPS",1,25.950,"Product Type is invalid or not supported"
9010200,"All Websites [EUR]","ALL GROUPS",1,390,"Product Type is invalid or not supported"
FP50-700-712-904-906,"All Websites [EUR]","ALL GROUPS",1,3.660,"Product Type is invalid or not supported"
FP50-713-905-906,"All Websites [EUR]","ALL GROUPS",1,3.250,"Product Type is invalid or not supported"
WP02,"All Websites [EUR]","ALL GROUPS",1,1.030,"Product Type is invalid or not supported"
WP03,"All Websites [EUR]","ALL GROUPS",1,1.490,"Product Type is invalid or not supported"
